http://190.119.90.114:8080,PE,Unknown
http://201.230.121.244:999,PE,Unknown
http://38.183.182.17:999,PE,Unknown
http://200.48.35.122:999,PE,Unknown
http://200.48.35.125:999,PE,Unknown
http://200.48.35.126:999,PE,Unknown
http://38.52.183.33:999,PE,Unknown
http://201.230.121.86:999,PE,Unknown
http://38.190.100.104:999,PE,Unknown
http://38.190.100.105:999,PE,Unknown
http://45.171.166.146:999,PE,Unknown
http://209.14.108.98:999,PE,Unknown
http://45.189.116.209:999,PE,Unknown
http://45.189.117.52:999,PE,Unknown